Manager Receipt Time,Category Outcome,Source Port,Destination Port,Bytes In,Bytes Out,Transport Protocol,Attacker Address,Target Address,Category Object
"Oct 23, 2019 12:18:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.207.144,/Host/Application/Service
"Oct 23, 2019 12:18:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.33.196,/Host/Application/Service
"Oct 23, 2019 12:18:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.3.249,/Host/Application/Service
"Oct 23, 2019 12:18:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.203.108,/Host/Application/Service
"Oct 23, 2019 12:18:36 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:18:42 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.207.214,/Host/Application/Service
"Oct 23, 2019 12:18:42 AM",/Success,123,123,768,768,UDP,192.168.242.239,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:18:42 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.203.86,/Host/Application/Service
"Oct 23, 2019 12:18:47 AM",/Attempt,53,53,,,UDP,172.16.70.3,163.121.128.134,/Host/Application/Service
"Oct 23, 2019 12:18:47 AM",/Success,53,53,144,144,UDP,172.16.70.3,163.121.128.134,/Host/Application/Service
"Oct 23, 2019 12:18:50 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.26.219,/Host/Application/Service
"Oct 23, 2019 12:18:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.210,/Host/Application/Service
"Oct 23, 2019 12:18:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.181.114,/Host/Application/Service
"Oct 23, 2019 12:18:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.157,/Host/Application/Service
"Oct 23, 2019 12:18:51 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:18:52 AM",/Success,123,123,768,768,UDP,192.168.242.97,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:18:52 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:18:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:18:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:18:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:18:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:18:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:00 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:19:00 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:19:00 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.19.139,/Host/Application/Service
"Oct 23, 2019 12:19:00 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.129.113,/Host/Application/Service
"Oct 23, 2019 12:19:08 AM",/Success,123,123,768,768,UDP,192.168.242.111,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:19:09 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.169.117,/Host/Application/Service
"Oct 23, 2019 12:19:09 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:19:09 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.94,/Host/Application/Service
"Oct 23, 2019 12:19:13 AM",/Success,123,123,768,768,UDP,192.168.242.101,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:19:15 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.33.177,/Host/Application/Service
"Oct 23, 2019 12:19:15 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.160.126,/Host/Application/Service
"Oct 23, 2019 12:19:15 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.150.122,/Host/Application/Service
"Oct 23, 2019 12:19:18 AM",/Success,123,123,768,768,UDP,192.168.242.240,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:19:18 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.189.119,/Host/Application/Service
"Oct 23, 2019 12:19:19 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.191,/Host/Application/Service
"Oct 23, 2019 12:19:19 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.206.116,/Host/Application/Service
"Oct 23, 2019 12:19:19 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.201.135,/Host/Application/Service
"Oct 23, 2019 12:19:22 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:19:22 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:22 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:22 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:22 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:22 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:26 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.28.138,/Host/Application/Service
"Oct 23, 2019 12:19:27 AM",/Success,123,123,768,768,UDP,192.168.242.238,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:19:27 AM",,500,500,98464,1063802,,172.28.89.20,10.254.40.1,
"Oct 23, 2019 12:19:27 AM",,500,500,55465212,0,,172.30.89.20,10.254.40.1,
"Oct 23, 2019 12:19:27 AM",,500,500,0,0,,195.229.136.132,10.244.222.1,
"Oct 23, 2019 12:19:27 AM",/Informational,500,500,565234900,565234900,,41.65.3.98,10.244.222.17,/Host/Resource
"Oct 23, 2019 12:19:27 AM",,500,500,0,0,,172.28.89.20,10.254.40.1,
"Oct 23, 2019 12:19:27 AM",,500,500,0,0,,172.30.89.20,10.254.40.1,
"Oct 23, 2019 12:19:27 AM",,500,500,0,0,,195.229.136.132,10.244.222.1,
"Oct 23, 2019 12:19:27 AM",/Informational,500,500,0,0,,41.65.3.98,10.244.222.17,/Host/Resource
"Oct 23, 2019 12:19:32 AM",/Success,123,123,768,768,UDP,192.168.242.105,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:19:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.150.116,/Host/Application/Service
"Oct 23, 2019 12:19:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.130.143,/Host/Application/Service
"Oct 23, 2019 12:19:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.33.132,/Host/Application/Service
"Oct 23, 2019 12:19:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.33.28,/Host/Application/Service
"Oct 23, 2019 12:19:37 AM",/Failure,123,123,0,0,UDP,172.16.212.4,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:19:44 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.155.123,/Host/Application/Service
"Oct 23, 2019 12:19:44 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.11.191,/Host/Application/Service
"Oct 23, 2019 12:19:47 AM",/Failure,123,123,0,0,UDP,172.16.200.5,10.240.21.101,/Host/Application/Service
"Oct 23, 2019 12:19:50 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.75,/Host/Application/Service
"Oct 23, 2019 12:19:50 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.26.116,/Host/Application/Service
"Oct 23, 2019 12:19:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.130.69,/Host/Application/Service
"Oct 23, 2019 12:19:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.3.212,/Host/Application/Service
"Oct 23, 2019 12:19:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.129.107,/Host/Application/Service
"Oct 23, 2019 12:19:53 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:19:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:19:58 AM",/Success,123,123,768,768,UDP,192.168.242.106,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:19:58 AM",/Success,123,123,768,768,UDP,192.168.242.108,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:19:59 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.26.246,/Host/Application/Service
"Oct 23, 2019 12:19:36 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:19:36 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.207.215,/Host/Application/Service
"Oct 23, 2019 12:20:00 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.201.109,/Host/Application/Service
"Oct 23, 2019 12:20:00 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.189,/Host/Application/Service
"Oct 23, 2019 12:20:05 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.4.205,/Host/Application/Service
"Oct 23, 2019 12:20:07 AM",/Success,123,123,76,76,UDP,172.22.120.253,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:20:07 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Success,123,123,768,768,UDP,192.168.242.241,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.26.12,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Success,137,137,0,468,UDP,10.240.237.247,10.5.1.26,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.134.220,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Success,123,123,768,768,UDP,192.168.242.227,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.28.144,/Host/Application/Service
"Oct 23, 2019 12:20:08 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.36.82,/Host/Application/Service
"Oct 23, 2019 12:20:16 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.183.116,/Host/Application/Service
"Oct 23, 2019 12:20:16 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.33.70,/Host/Application/Service
"Oct 23, 2019 12:20:17 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.30.92,/Host/Application/Service
"Oct 23, 2019 12:20:23 AM",/Success,123,123,768,768,UDP,192.168.242.116,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:20:23 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:20:23 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:23 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:23 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:23 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:23 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:24 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.205.90,/Host/Application/Service
"Oct 23, 2019 12:20:24 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.183.106,/Host/Application/Service
"Oct 23, 2019 12:20:32 AM",/Success,123,123,768,768,UDP,192.168.242.230,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:20:32 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.195.133,/Host/Application/Service
"Oct 23, 2019 12:20:32 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.13.42,/Host/Application/Service
"Oct 23, 2019 12:20:32 AM",/Success,123,123,148,148,UDP,10.240.192.101,10.5.1.26,/Host/Application/Service
"Oct 23, 2019 12:20:32 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.207.56,/Host/Application/Service
"Oct 23, 2019 12:20:33 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.195.132,/Host/Application/Service
"Oct 23, 2019 12:20:33 AM",/Success,53,53,333,269,UDP,172.16.70.2,213.131.65.20,/Host/Application/Service
"Oct 23, 2019 12:20:41 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:20:41 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.201.141,/Host/Application/Service
"Oct 23, 2019 12:20:41 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.136.66,/Host/Application/Service
"Oct 23, 2019 12:20:42 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.172.136,/Host/Application/Service
"Oct 23, 2019 12:20:42 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.25.87,/Host/Application/Service
"Oct 23, 2019 12:20:42 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.3.109,/Host/Application/Service
"Oct 23, 2019 12:20:48 AM",/Success,123,123,768,768,UDP,192.168.242.111,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:20:48 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.2.226,/Host/Application/Service
"Oct 23, 2019 12:20:48 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.154.110,/Host/Application/Service
"Oct 23, 2019 12:20:49 AM",/Failure,123,123,0,0,UDP,10.244.190.81,10.240.252.3,/Host/Application/Service
"Oct 23, 2019 12:20:49 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.139.125,/Host/Application/Service
"Oct 23, 2019 12:20:49 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.24.16,/Host/Application/Service
"Oct 23, 2019 12:20:52 AM",/Failure,123,123,0,0,UDP,172.16.200.5,10.240.21.101,/Host/Application/Service
"Oct 23, 2019 12:20:52 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:20:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:52 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:20:55 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.130.159,/Host/Application/Service
"Oct 23, 2019 12:20:57 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.203.58,/Host/Application/Service
"Oct 23, 2019 12:20:57 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.207.237,/Host/Application/Service
"Oct 23, 2019 12:20:57 AM",/Success,123,123,768,768,UDP,192.168.242.225,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:21:06 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:21:13 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.205.183,/Host/Application/Service
"Oct 23, 2019 12:21:13 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.130.134,/Host/Application/Service
"Oct 23, 2019 12:21:14 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.164.111,/Host/Application/Service
"Oct 23, 2019 12:21:14 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:21:14 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.203.147,/Host/Application/Service
"Oct 23, 2019 12:21:14 AM",/Failure,1024,23,0,0,TCP,69.136.197.119,156.200.100.93,/Host/Application/Service
"Oct 23, 2019 12:21:14 AM",/Failure,1024,23,0,0,TCP,69.136.197.119,156.200.100.93,/Host/Application/Service
"Oct 23, 2019 12:21:19 AM",/Failure,1024,23,0,0,TCP,69.136.197.119,156.200.100.93,/Host/Application/Service
"Oct 23, 2019 12:21:20 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:21:20 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:21:20 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.203.210,/Host/Application/Service
"Oct 23, 2019 12:21:20 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.176.142,/Host/Application/Service
"Oct 23, 2019 12:21:21 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.19.136,/Host/Application/Service
"Oct 23, 2019 12:21:21 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.203.214,/Host/Application/Service
"Oct 23, 2019 12:21:21 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.205.107,/Host/Application/Service
"Oct 23, 2019 12:21:24 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:21:24 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:24 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:24 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:24 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:24 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:24 AM",/Failure,1024,23,0,0,TCP,69.136.197.119,156.200.100.93,/Host/Application/Service
"Oct 23, 2019 12:21:24 AM",/Failure,123,123,0,0,UDP,172.16.200.5,10.240.21.101,/Host/Application/Service
"Oct 23, 2019 12:21:30 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.33.154,/Host/Application/Service
"Oct 23, 2019 12:21:30 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.11.87,/Host/Application/Service
"Oct 23, 2019 12:21:30 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.201.154,/Host/Application/Service
"Oct 23, 2019 12:21:31 AM",/Failure,1024,23,0,0,TCP,69.136.197.119,156.200.100.93,/Host/Application/Service
"Oct 23, 2019 12:21:31 AM",/Failure,1024,23,0,0,TCP,69.136.197.119,156.200.100.93,/Host/Application/Service
"Oct 23, 2019 12:21:35 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.28.230,/Host/Application/Service
"Oct 23, 2019 12:21:38 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.207.211,/Host/Application/Service
"Oct 23, 2019 12:21:38 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.19.164,/Host/Application/Service
"Oct 23, 2019 12:21:38 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.130.26,/Host/Application/Service
"Oct 23, 2019 12:21:38 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:21:38 AM",,500,500,,,,195.229.136.132,10.244.100.1,
"Oct 23, 2019 12:21:38 AM",,500,500,30896350,0,,151.253.110.132,10.244.100.1,
"Oct 23, 2019 12:21:40 AM",/Success,123,123,768,768,UDP,192.168.242.100,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:21:54 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.203,/Host/Application/Service
"Oct 23, 2019 12:21:54 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.19.72,/Host/Application/Service
"Oct 23, 2019 12:21:54 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.131,/Host/Application/Service
"Oct 23, 2019 12:21:45 AM",/Success,123,123,768,768,UDP,192.168.242.112,10.240.38.21,/Host/Application/Service
"Oct 23, 2019 12:21:45 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.27.161,/Host/Application/Service
"Oct 23, 2019 12:21:51 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:21:51 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:51 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:51 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:51 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:21:51 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:00 AM",/Success,123,123,768,768,UDP,192.168.242.226,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:22:02 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.164.158,/Host/Application/Service
"Oct 23, 2019 12:22:02 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.33.248,/Host/Application/Service
"Oct 23, 2019 12:22:02 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.147.112,/Host/Application/Service
"Oct 23, 2019 12:22:02 AM",/Success,123,123,148,148,UDP,10.240.21.102,10.5.1.26,/Host/Application/Service
"Oct 23, 2019 12:22:02 AM",/Failure,123,123,0,0,UDP,192.168.242.242,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:22:02 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.195.64,/Host/Application/Service
"Oct 23, 2019 12:22:02 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.19.143,/Host/Application/Service
"Oct 23, 2019 12:22:02 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.164.145,/Host/Application/Service
"Oct 23, 2019 12:22:09 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:22:09 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.204.150,/Host/Application/Service
"Oct 23, 2019 12:22:18 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.169.115,/Host/Application/Service
"Oct 23, 2019 12:22:18 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.201.126,/Host/Application/Service
"Oct 23, 2019 12:22:18 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.205.217,/Host/Application/Service
"Oct 23, 2019 12:22:18 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.33.47,/Host/Application/Service
"Oct 23, 2019 12:22:18 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.26.247,/Host/Application/Service
"Oct 23, 2019 12:22:18 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.130.208,/Host/Application/Service
"Oct 23, 2019 12:22:21 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:22:21 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:21 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:21 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:21 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:21 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:25 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.25.98,/Host/Application/Service
"Oct 23, 2019 12:22:25 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.35.83,/Host/Application/Service
"Oct 23, 2019 12:22:25 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.2.146,/Host/Application/Service
"Oct 23, 2019 12:22:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.129.109,/Host/Application/Service
"Oct 23, 2019 12:22:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.31.41,/Host/Application/Service
"Oct 23, 2019 12:22:31 AM",/Success,123,123,768,768,UDP,192.168.242.107,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:22:34 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.26.120,/Host/Application/Service
"Oct 23, 2019 12:22:34 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.201.144,/Host/Application/Service
"Oct 23, 2019 12:22:34 AM",/Success,137,137,0,1170,UDP,10.240.136.220,10.5.1.26,/Host/Application/Service
"Oct 23, 2019 12:22:43 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.28.91,/Host/Application/Service
"Oct 23, 2019 12:22:43 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
"Oct 23, 2019 12:22:43 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:22:43 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:22:43 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.163.121,/Host/Application/Service
"Oct 23, 2019 12:22:43 AM",/Failure,137,137,0,0,UDP,10.244.190.81,10.240.34.220,/Host/Application/Service
"Oct 23, 2019 12:22:43 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.130.33,/Host/Application/Service
"Oct 23, 2019 12:22:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.30.93,/Host/Application/Service
"Oct 23, 2019 12:22:51 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.201.211,/Host/Application/Service
"Oct 23, 2019 12:22:53 AM",/Attempt,500,500,,,,151.253.110.132,10.244.222.1,/Host/Resource
"Oct 23, 2019 12:22:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:22:53 AM",,500,500,,,,151.253.110.132,10.244.222.1,
"Oct 23, 2019 12:23:01 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.241.28.141,/Host/Application/Service
"Oct 23, 2019 12:23:01 AM",/Success,53,53,252,188,UDP,172.22.100.253,163.121.128.134,/Host/Application/Service
"Oct 23, 2019 12:23:01 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.8.190,/Host/Application/Service
"Oct 23, 2019 12:23:03 AM",/Success,123,123,768,768,UDP,192.168.242.105,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:23:03 AM",/Success,123,123,768,768,UDP,192.168.242.110,10.240.138.21,/Host/Application/Service
"Oct 23, 2019 12:23:09 AM",/Success,137,137,0,234,UDP,10.220.50.36,10.240.203.88,/Host/Application/Service
"Oct 23, 2019 12:23:09 AM",/Attempt,500,500,,,,10.244.34.1,41.65.3.98,/Host/Application/Service
